product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD001372,CAT0002,Smart Laptops Main,Cost test special mention local direction others him participant country enjoy nearly.,258.28,110.11,13042,86,12,63,473,True,2021-05-08T17:35:02
PROD001373,CAT0012,Ultra Women's Clothing Politics,Dog machine however staff heavy design maybe model skin learn.,6.38,3.37,14594,70,55,70,5,True,2021-08-27T23:05:41
PROD001374,CAT0029,Premium Board Games Spring,Full company foot figure brother glass decade film plant.,5.0,2.97,12999,46,12,28,281,True,2020-01-03T02:23:17
PROD001375,CAT0030,Classic Baby Toys Public,Talk painting blue modern money go commercial similar able phone research particular.,193.52,94.33,7974,45,38,73,54,True,2022-11-26T16:30:35
PROD001376,CAT0031,Pro Car Accessories Process,Apply relate natural season office set full wide husband those laugh vote to.,25.76,14.02,14265,46,40,68,194,True,2021-08-06T23:23:08
PROD001377,CAT0024,Classic Skincare Center,Lay authority dream nice involve wonder opportunity.,14.84,10.21,857,45,3,14,470,True,2022-06-22T19:43:58
PROD001378,CAT0008,Premium Bedding Seat,Both during art clear able main quickly next five read pick focus recent decade ask.,115.34,72.89,29277,54,23,66,282,True,2020-08-05T09:25:00
PROD001379,CAT0009,Mini Garden Tools Ever,Major act above peace according feeling large big expect bring hear level until.,16.01,9.24,11600,55,24,16,273,True,2020-09-06T10:01:17
PROD001380,CAT0008,Essential Bedding Door,Thus theory include television discussion always within top bag dark animal leg do.,296.25,193.29,17272,59,4,12,446,True,2020-05-15T10:04:26
PROD001381,CAT0001,Pro Smartphones Hour,Cost wish box color determine but main industry case these.,74.7,45.98,8631,39,40,28,267,False,2024-03-06T08:08:29
PROD001382,CAT0023,Premium Textbooks Just,Assume life four new behavior far can respond detail sport trade program firm any describe.,18.44,10.91,20577,34,43,7,396,True,2021-09-01T12:00:48
PROD001383,CAT0002,Smart Laptops Protect,Feeling speak support staff many turn wear money way.,440.88,192.69,28793,24,23,6,32,True,2023-05-01T02:45:55
PROD001384,CAT0003,Pro Headphones Out,Well beat glass say discover approach reflect report say.,16.01,8.77,18780,7,27,49,76,False,2021-05-18T11:23:39
PROD001385,CAT0015,Ultra Bags Live,Lead strong work training next media these beyond mention individual throw pay site past thus itself.,80.68,52.87,19865,31,54,20,324,True,2023-04-09T10:03:24
PROD001386,CAT0011,Premium Men's Clothing Discussion,Feeling see organization professional special continue capital day first building few which benefit store else.,47.43,31.59,25689,68,42,30,10,False,2022-03-24T00:13:03
PROD001387,CAT0012,Smart Women's Clothing Key,Plan drug move value whether risk dinner available model current weight would offer Democrat food.,157.92,106.03,23334,59,10,38,359,True,2023-11-02T22:19:10
PROD001388,CAT0024,Mini Skincare Report,Season parent maintain sound and everything let cost truth.,215.68,101.75,24127,86,20,8,357,True,2024-03-17T08:18:52
PROD001389,CAT0006,Mini Furniture Why,Study three word them economic according size stage in stuff school agent.,34.41,22.09,9129,44,27,52,461,True,2024-03-21T03:15:35
PROD001390,CAT0017,Ultra Outdoor Gear Positive,Send price can book training after party everybody successful mean bag fight mention attorney.,13.41,5.56,17834,68,52,31,185,True,2022-02-25T12:22:58
PROD001391,CAT0024,Essential Skincare Weight,Special college heart spend effect explain month seek attorney tough sister rule with bad start.,57.51,26.78,23792,13,19,53,335,True,2023-07-25T06:27:28
PROD001392,CAT0023,Classic Textbooks Affect,Partner wall score travel history step available director develop full street over such else discussion care.,14.68,9.96,6558,90,49,39,259,True,2022-07-10T17:34:56
PROD001393,CAT0015,Essential Bags Simple,Position single debate region sure drug through long while significant investment room student bit order.,370.95,221.98,21510,75,29,25,437,True,2024-03-16T10:20:21
PROD001394,CAT0014,Ultra Watches Skill,Occur inside throughout coach purpose traditional kind section current name.,39.01,20.69,27243,43,35,45,123,True,2023-12-02T10:00:33
PROD001395,CAT0031,Ultra Car Accessories Science,Push there do expert seem American those close western.,21.36,10.88,199,70,59,42,124,True,2023-06-23T04:57:04
PROD001396,CAT0014,Smart Watches Than,Across remember top sea pick provide protect law hand ask certainly.,41.33,24.68,8301,43,17,60,305,True,2020-04-08T09:46:01
PROD001397,CAT0023,Smart Textbooks Six,Trip finish detail official worry data himself save itself else employee cultural all say.,6.58,2.68,25951,44,22,12,184,False,2020-04-09T01:13:35
PROD001398,CAT0012,Ultra Women's Clothing Hold,Ability up consumer we draw once catch pull difference finally history white hard interesting age soldier.,10.32,5.78,15237,26,48,6,26,True,2022-05-21T01:27:38
PROD001399,CAT0012,Mini Women's Clothing Tree,Her number near use expert partner affect.,139.84,94.44,19825,30,38,10,356,True,2021-12-07T02:57:57
PROD001400,CAT0032,Mini Motor Oil Include,Stuff feeling impact hard former behind production charge discussion anyone world moment dark.,15.06,10.12,19392,45,19,49,341,True,2020-01-15T20:57:28
PROD001401,CAT0016,Premium Fitness Equipment Street,Official probably treatment environment father foreign yet among financial population commercial.,9.43,5.36,2128,58,10,47,286,False,2020-12-07T13:37:20
PROD001402,CAT0023,Pro Textbooks Prepare,Center nation cultural maintain oil event air appear ask this forget most tough usually listen.,63.05,25.95,22631,94,42,5,153,False,2020-03-12T22:54:27
PROD001403,CAT0012,Premium Women's Clothing Apply,Voice rich store tough participant fight care prove strong boy.,137.39,94.5,10262,31,23,34,452,True,2023-12-12T13:59:26
PROD001404,CAT0017,Smart Outdoor Gear Interesting,Image raise parent college matter nor on law spend doctor fall than floor it thought table.,78.47,49.56,22081,92,16,33,384,True,2022-10-24T04:11:55
PROD001405,CAT0013,Smart Shoes Matter,Campaign through current be call white I growth year.,109.43,46.35,23802,17,9,23,122,True,2020-03-31T16:45:00
PROD001406,CAT0018,Pro Cycling Personal,Natural fine five build age back hard final growth conference world.,13.35,9.32,13193,50,13,63,418,True,2023-09-10T19:09:48
PROD001407,CAT0025,Mini Makeup Military,Live now must memory also arm sort space development talk.,6.01,4.04,21933,49,9,11,268,True,2021-11-25T05:13:33
PROD001408,CAT0013,Smart Shoes National,Surface set kind mission official his attack money them doctor change third card program.,200.66,113.61,11521,49,20,48,488,True,2023-09-02T06:41:10
PROD001409,CAT0003,Mini Headphones Piece,Skill result guess director concern certainly drug career.,22.48,14.37,29831,85,7,79,118,True,2020-08-31T13:21:58
PROD001410,CAT0031,Essential Car Accessories Usually,Bed top experience hotel where remember minute.,24.51,14.7,11322,50,22,33,352,True,2020-04-07T02:12:57
PROD001411,CAT0027,Pro Fragrances Design,Art toward off piece carry chance financial could per.,163.01,71.84,17869,18,28,63,102,True,2022-02-16T06:45:26
PROD001412,CAT0025,Mini Makeup Sometimes,Rest bad might show if reflect century.,64.55,27.67,4650,16,44,45,425,True,2023-08-07T18:28:08
PROD001413,CAT0011,Essential Men's Clothing Much,Look age religious resource product option fact fact recently bag hour do.,57.23,35.96,28983,17,13,59,14,True,2024-06-21T08:27:16
PROD001414,CAT0008,Mini Bedding Quite,Risk any child drug kind both defense choose energy travel sort window join eye tell local.,444.97,246.22,21513,61,27,25,7,True,2020-07-02T23:04:28
PROD001415,CAT0028,Premium Action Figures Executive,Employee Mrs book seven growth plan prepare strategy shake whatever.,15.3,8.74,19825,60,17,7,404,True,2022-11-09T23:59:55
PROD001416,CAT0005,Ultra Tablets Hot,Health article benefit husband end future nice beat.,100.83,53.52,1993,44,23,9,364,True,2021-03-19T18:49:22
PROD001417,CAT0009,Smart Garden Tools Floor,Half little service early impact necessary particular nature.,35.46,23.91,23760,58,30,34,346,True,2021-06-22T05:57:47
PROD001418,CAT0014,Pro Watches Fish,Piece development article century grow have form.,45.71,22.13,27174,72,60,76,271,False,2022-08-16T17:07:45
PROD001419,CAT0023,Premium Textbooks Pm,Cultural last action third relationship recently staff administration player remember whether sure.,207.3,135.79,21597,42,43,24,29,True,2022-01-22T18:34:12
PROD001420,CAT0026,Premium Hair Care Able,Community central gun man east spring less another sort teach beautiful home southern view sea be.,60.91,29.81,28198,91,11,75,89,True,2022-01-08T00:44:45
PROD001421,CAT0007,Pro Kitchen Appliances Early,Special difference class wrong city great fight current management treatment five stand reduce friend also case.,63.18,29.94,15496,51,51,52,226,True,2021-07-28T04:05:10
PROD001422,CAT0005,Essential Tablets May,Think take ball house whole close fire traditional turn cold where.,119.94,51.94,9644,80,3,41,321,True,2020-09-21T08:05:26
PROD001423,CAT0013,Pro Shoes While,Player central real Mr enjoy occur rich red any total here approach learn couple term about.,21.37,12.7,14332,83,25,33,468,True,2020-04-28T11:31:58
PROD001424,CAT0011,Classic Men's Clothing Beyond,Picture scientist attorney tell view most back serious statement customer teacher offer.,12.1,7.25,15903,66,9,18,164,True,2021-04-01T22:53:03
PROD001425,CAT0008,Ultra Bedding Recent,Gun produce similar poor cut system artist pay next pressure down character every page across.,9.45,6.47,19873,21,26,48,414,True,2023-11-05T01:11:11
PROD001426,CAT0014,Classic Watches Base,West color rock mouth address road indicate student TV business personal land.,5.0,3.29,3705,59,11,15,380,True,2024-04-13T01:41:45
PROD001427,CAT0032,Classic Motor Oil Loss,Old toward put environmental remember present read painting color model operation cut month practice officer meeting.,390.51,182.98,5149,25,8,80,281,True,2020-08-22T14:52:55
PROD001428,CAT0021,Smart Non-Fiction Board,Report help return cover approach floor land evidence tough.,8.81,4.69,15139,60,51,66,58,True,2023-01-20T07:51:05
PROD001429,CAT0009,Smart Garden Tools Concern,Peace film score condition music today through choice guy state heart.,25.39,14.46,14835,67,2,61,329,True,2020-09-08T13:56:43
PROD001430,CAT0024,Premium Skincare Street,Assume possible consider keep paper television both its real news into collection can I available green.,23.76,15.66,8382,40,22,11,5,True,2021-07-05T17:26:44
PROD001431,CAT0001,Smart Smartphones Anything,Republican every arrive woman act question fine together.,47.89,21.04,12412,100,53,71,124,True,2020-04-16T07:15:57
PROD001432,CAT0014,Essential Watches Very,Individual professor pay box true local successful describe her against letter air station charge.,88.14,54.95,20954,49,58,12,87,True,2024-04-11T18:19:04
PROD001433,CAT0026,Ultra Hair Care Recent,War interest identify father sea industry hair order environmental add recent somebody can page brother.,93.0,49.83,1597,35,43,11,139,True,2021-10-01T03:15:19
PROD001434,CAT0018,Smart Cycling Either,Edge cup mean special actually whatever get American near class chair senior.,16.45,8.59,15098,91,24,43,320,True,2021-03-30T05:08:16
PROD001435,CAT0016,Classic Fitness Equipment Treatment,Rich training tend community Congress across sister stand minute.,27.1,17.25,16597,17,4,14,454,True,2021-02-14T14:44:51
PROD001436,CAT0029,Premium Board Games Financial,Threat marriage off most enter bag cause.,46.48,21.0,28602,45,8,36,125,True,2020-07-05T17:51:38
PROD001437,CAT0007,Pro Kitchen Appliances Eight,Fly senior member everybody voice agent notice way decision.,24.57,13.85,4929,5,8,35,274,True,2021-06-09T05:57:03
PROD001438,CAT0024,Pro Skincare Civil,Institution after deal whatever somebody none would unit son matter also election degree personal.,227.88,145.58,1083,75,49,30,350,True,2023-04-16T13:05:43
PROD001439,CAT0008,Smart Bedding Hot,Science catch ok interest reflect talk might air meet each support pass.,59.69,36.83,13520,33,28,6,121,True,2020-09-24T01:10:21
PROD001440,CAT0031,Smart Car Accessories Include,Ahead probably voice customer firm marriage discussion see natural movie thousand door life gun design organization.,79.99,55.76,12514,81,2,64,383,True,2022-08-09T12:08:34
PROD001441,CAT0032,Pro Motor Oil Rule,Pm now wall fire trip tough during travel cover college entire.,73.37,38.78,1562,10,3,50,66,True,2020-11-05T19:53:48
PROD001442,CAT0004,Premium Cameras Product,World culture rest their hotel seem significant tell during rule.,135.39,93.41,15016,19,29,35,137,True,2020-03-26T16:51:10
PROD001443,CAT0021,Pro Non-Fiction President,Civil top material become tree list myself.,41.15,17.75,15083,5,35,52,41,True,2020-09-07T02:45:42
PROD001444,CAT0017,Essential Outdoor Gear Their,Help send necessary wrong why specific social ready heavy our huge water ground.,6.99,4.47,11905,38,25,58,310,True,2023-05-13T13:14:25
PROD001445,CAT0023,Mini Textbooks Four,Challenge short apply believe month data argue write.,53.5,26.83,3814,81,13,63,219,True,2022-01-04T05:50:47
PROD001446,CAT0029,Smart Board Games Draw,Activity recognize understand fly film important front free person student compare determine whom individual.,15.16,8.09,26620,19,46,69,256,True,2021-03-15T05:02:35
PROD001447,CAT0028,Essential Action Figures Follow,Again figure different present color song sign ask represent be across board.,17.56,8.29,13183,18,10,56,391,True,2023-09-30T22:57:26
PROD001448,CAT0015,Essential Bags Campaign,Agent alone few final color myself information well mean rest alone section board plan however.,66.93,45.65,11959,68,15,63,50,True,2024-06-18T08:24:46
PROD001449,CAT0031,Mini Car Accessories Draw,Ground often site human factor evening five head necessary face individual carry.,146.34,91.35,1574,26,48,22,111,True,2022-06-15T22:16:09
PROD001450,CAT0025,Essential Makeup Serve,Various task ground material chance have building beat against young into few.,33.97,23.39,9786,55,58,53,90,True,2021-09-28T06:30:42
PROD001451,CAT0014,Smart Watches Pattern,Little there item building computer car staff I keep game strategy professional kind.,47.97,19.2,3669,14,53,63,213,True,2022-07-15T10:40:45
PROD001452,CAT0012,Premium Women's Clothing Total,Rich billion range country him high they before clearly group friend.,255.36,150.12,12324,28,20,70,116,True,2023-05-17T18:13:11
PROD001453,CAT0027,Ultra Fragrances Central,Start win next cold those practice movie point cut probably political state future sign worry law.,44.21,20.43,8632,66,3,37,198,True,2023-04-18T22:01:59
PROD001454,CAT0031,Pro Car Accessories Catch,Great better back test force scientist central age authority day modern treatment live letter.,751.46,509.56,12416,75,37,34,1,True,2021-11-14T04:08:10
PROD001455,CAT0032,Smart Motor Oil Relationship,From PM appear one training early defense be continue design impact statement really positive myself.,65.28,39.49,7515,56,48,34,353,True,2022-12-06T08:55:49
