payment_id,order_id,payment_sequence,payment_type,installments,payment_value,payment_status
PAY000011786,ORD00010695,1,credit_card,2,563.95,approved
PAY000011787,ORD00010696,1,credit_card,3,921.64,approved
PAY000011788,ORD00010697,1,debit_card,1,157.33,approved
PAY000011789,ORD00010698,1,credit_card,6,561.69,approved
PAY000011790,ORD00010699,1,debit_card,1,25.39,approved
PAY000011791,ORD00010699,2,credit_card,6,131.87,approved
PAY000011792,ORD00010700,1,boleto,1,283.15,approved
PAY000011793,ORD00010701,1,boleto,1,936.49,approved
PAY000011794,ORD00010702,1,debit_card,1,599.13,approved
PAY000011795,ORD00010703,1,boleto,1,450.61,approved
PAY000011796,ORD00010704,1,credit_card,1,1045.45,approved
PAY000011797,ORD00010705,1,credit_card,6,958.78,approved
PAY000011798,ORD00010706,1,credit_card,2,1091.54,approved
PAY000011799,ORD00010707,1,credit_card,2,410.13,approved
PAY000011800,ORD00010707,2,debit_card,1,613.57,approved
PAY000011801,ORD00010708,1,boleto,1,1076.95,approved
PAY000011802,ORD00010709,1,credit_card,3,883.18,approved
PAY000011803,ORD00010710,1,boleto,1,940.14,approved
PAY000011804,ORD00010711,1,credit_card,6,922.04,approved
PAY000011805,ORD00010712,1,boleto,1,201.89,approved
PAY000011806,ORD00010713,1,credit_card,12,1182.88,approved
PAY000011807,ORD00010714,1,credit_card,6,527.23,approved
PAY000011808,ORD00010715,1,credit_card,12,31.2,approved
PAY000011809,ORD00010716,1,boleto,1,731.48,approved
PAY000011810,ORD00010717,1,debit_card,1,908.57,approved
PAY000011811,ORD00010718,1,credit_card,12,790.26,approved
PAY000011812,ORD00010719,1,boleto,1,485.11,approved
PAY000011813,ORD00010720,1,credit_card,3,402.57,refunded
PAY000011814,ORD00010721,1,credit_card,12,211.94,approved
PAY000011815,ORD00010722,1,credit_card,1,509.39,approved
PAY000011816,ORD00010723,1,credit_card,1,330.49,approved
PAY000011817,ORD00010724,1,voucher,1,206.63,approved
PAY000011818,ORD00010725,1,credit_card,12,1059.77,approved
PAY000011819,ORD00010725,2,credit_card,2,116.8,approved
PAY000011820,ORD00010726,1,credit_card,1,310.83,approved
PAY000011821,ORD00010727,1,credit_card,12,639.53,refunded
PAY000011822,ORD00010728,1,boleto,1,1147.0,approved
PAY000011823,ORD00010729,1,boleto,1,186.43,approved
PAY000011824,ORD00010730,1,credit_card,6,811.02,approved
PAY000011825,ORD00010731,1,voucher,1,558.79,approved
PAY000011826,ORD00010732,1,boleto,1,290.97,approved
PAY000011827,ORD00010733,1,credit_card,2,270.26,approved
PAY000011828,ORD00010734,1,credit_card,6,943.01,approved
PAY000011829,ORD00010735,1,credit_card,6,162.24,approved
PAY000011830,ORD00010736,1,credit_card,6,624.38,approved
PAY000011831,ORD00010737,1,credit_card,6,856.43,approved
PAY000011832,ORD00010738,1,credit_card,3,175.61,approved
PAY000011833,ORD00010739,1,credit_card,2,671.11,approved
PAY000011834,ORD00010740,1,credit_card,2,341.05,approved
PAY000011835,ORD00010741,1,credit_card,6,810.92,approved
PAY000011836,ORD00010742,1,credit_card,12,567.97,approved
PAY000011837,ORD00010743,1,credit_card,2,31.26,approved
PAY000011838,ORD00010744,1,credit_card,2,947.28,refunded
PAY000011839,ORD00010745,1,debit_card,1,245.23,approved
PAY000011840,ORD00010746,1,boleto,1,391.01,approved
PAY000011841,ORD00010747,1,credit_card,6,448.87,approved
PAY000011842,ORD00010747,2,credit_card,1,576.84,approved
PAY000011843,ORD00010748,1,boleto,1,750.02,approved
PAY000011844,ORD00010749,1,debit_card,1,1035.94,approved
PAY000011845,ORD00010750,1,credit_card,6,160.92,approved
PAY000011846,ORD00010751,1,credit_card,3,1199.57,approved
PAY000011847,ORD00010752,1,credit_card,12,638.88,approved
PAY000011848,ORD00010753,1,credit_card,12,1192.94,approved
PAY000011849,ORD00010754,1,credit_card,3,837.19,approved
PAY000011850,ORD00010754,2,credit_card,6,662.9,approved
PAY000011851,ORD00010755,1,credit_card,12,510.16,approved
PAY000011852,ORD00010756,1,boleto,1,539.63,approved
PAY000011853,ORD00010757,1,credit_card,12,977.35,approved
PAY000011854,ORD00010758,1,debit_card,1,278.96,approved
PAY000011855,ORD00010759,1,debit_card,1,512.42,approved
PAY000011856,ORD00010760,1,credit_card,12,1146.18,approved
PAY000011857,ORD00010761,1,credit_card,2,661.41,approved
PAY000011858,ORD00010761,2,credit_card,12,158.31,approved
PAY000011859,ORD00010762,1,voucher,1,353.17,approved
PAY000011860,ORD00010763,1,credit_card,3,366.69,approved
PAY000011861,ORD00010764,1,credit_card,6,1109.88,approved
PAY000011862,ORD00010765,1,credit_card,3,771.07,approved
PAY000011863,ORD00010766,1,debit_card,1,285.21,approved
PAY000011864,ORD00010767,1,credit_card,2,308.5,approved
PAY000011865,ORD00010768,1,credit_card,6,562.47,approved
PAY000011866,ORD00010768,2,debit_card,1,507.93,approved
PAY000011867,ORD00010769,1,credit_card,3,831.88,approved
PAY000011868,ORD00010770,1,credit_card,6,593.06,approved
PAY000011869,ORD00010771,1,credit_card,3,110.43,approved
PAY000011870,ORD00010772,1,boleto,1,326.31,approved
PAY000011871,ORD00010773,1,debit_card,1,423.67,approved
PAY000011872,ORD00010774,1,credit_card,3,1115.33,approved
PAY000011873,ORD00010775,1,boleto,1,88.25,approved
PAY000011874,ORD00010776,1,credit_card,12,1158.34,approved
PAY000011875,ORD00010777,1,debit_card,1,404.25,approved
PAY000011876,ORD00010778,1,credit_card,1,378.21,approved
PAY000011877,ORD00010778,2,debit_card,1,390.42,approved
PAY000011878,ORD00010779,1,credit_card,2,778.63,approved
PAY000011879,ORD00010780,1,credit_card,2,347.27,approved
PAY000011880,ORD00010780,2,credit_card,1,86.32,approved
PAY000011881,ORD00010781,1,credit_card,1,233.81,approved
PAY000011882,ORD00010782,1,credit_card,3,839.97,approved
PAY000011883,ORD00010783,1,debit_card,1,802.59,approved
PAY000011884,ORD00010784,1,credit_card,1,1171.34,approved
PAY000011885,ORD00010785,1,credit_card,12,774.19,approved
PAY000011886,ORD00010786,1,boleto,1,922.77,approved
PAY000011887,ORD00010787,1,voucher,1,1075.56,approved
PAY000011888,ORD00010788,1,credit_card,3,1181.18,approved
PAY000011889,ORD00010789,1,credit_card,6,289.96,refunded
PAY000011890,ORD00010790,1,boleto,1,287.54,approved
PAY000011891,ORD00010791,1,credit_card,6,364.88,approved
PAY000011892,ORD00010792,1,credit_card,2,874.4,approved
PAY000011893,ORD00010793,1,voucher,1,1191.28,approved
PAY000011894,ORD00010794,1,voucher,1,97.36,approved
PAY000011895,ORD00010795,1,boleto,1,748.9,approved
PAY000011896,ORD00010796,1,credit_card,6,1005.54,approved
PAY000011897,ORD00010797,1,debit_card,1,1131.75,approved
PAY000011898,ORD00010798,1,debit_card,1,523.98,approved
PAY000011899,ORD00010799,1,boleto,1,685.98,refunded
PAY000011900,ORD00010800,1,boleto,1,282.7,approved
PAY000011901,ORD00010801,1,credit_card,12,303.33,approved
PAY000011902,ORD00010802,1,boleto,1,948.67,approved
PAY000011903,ORD00010803,1,debit_card,1,957.0,refunded
PAY000011904,ORD00010804,1,debit_card,1,76.69,approved
PAY000011905,ORD00010805,1,credit_card,3,162.56,approved
PAY000011906,ORD00010806,1,debit_card,1,571.42,approved
PAY000011907,ORD00010807,1,credit_card,1,718.09,approved
PAY000011908,ORD00010808,1,debit_card,1,620.29,approved
PAY000011909,ORD00010809,1,credit_card,1,852.13,approved
PAY000011910,ORD00010810,1,debit_card,1,342.04,refunded
PAY000011911,ORD00010811,1,credit_card,12,1155.64,approved
PAY000011912,ORD00010812,1,credit_card,3,100.6,approved
PAY000011913,ORD00010813,1,credit_card,3,728.49,approved
PAY000011914,ORD00010814,1,boleto,1,97.47,approved
PAY000011915,ORD00010815,1,voucher,1,829.82,approved
PAY000011916,ORD00010816,1,credit_card,3,947.69,approved
PAY000011917,ORD00010817,1,credit_card,1,442.04,approved
PAY000011918,ORD00010818,1,debit_card,1,570.65,approved
PAY000011919,ORD00010818,2,boleto,1,765.69,approved
PAY000011920,ORD00010819,1,credit_card,1,283.24,approved
PAY000011921,ORD00010820,1,voucher,1,1049.04,approved
PAY000011922,ORD00010821,1,credit_card,2,833.65,approved
PAY000011923,ORD00010822,1,credit_card,3,508.26,approved
PAY000011924,ORD00010823,1,debit_card,1,215.3,approved
PAY000011925,ORD00010824,1,boleto,1,775.95,approved
PAY000011926,ORD00010825,1,boleto,1,931.36,approved
PAY000011927,ORD00010826,1,debit_card,1,824.4,approved
PAY000011928,ORD00010827,1,boleto,1,863.57,approved
PAY000011929,ORD00010828,1,credit_card,3,529.8,approved
PAY000011930,ORD00010828,2,credit_card,1,970.19,approved
PAY000011931,ORD00010829,1,credit_card,2,877.89,approved
PAY000011932,ORD00010830,1,credit_card,12,656.25,approved
PAY000011933,ORD00010831,1,credit_card,2,762.2,approved
PAY000011934,ORD00010832,1,boleto,1,212.47,approved
PAY000011935,ORD00010832,2,boleto,1,1155.97,approved
PAY000011936,ORD00010833,1,credit_card,2,186.35,approved
PAY000011937,ORD00010834,1,debit_card,1,1149.07,approved
PAY000011938,ORD00010835,1,credit_card,3,1108.08,approved
PAY000011939,ORD00010836,1,debit_card,1,767.12,approved
PAY000011940,ORD00010837,1,credit_card,6,1086.56,approved
PAY000011941,ORD00010838,1,credit_card,1,607.35,approved
PAY000011942,ORD00010839,1,credit_card,2,97.84,approved
PAY000011943,ORD00010840,1,boleto,1,60.55,approved
PAY000011944,ORD00010841,1,debit_card,1,853.82,approved
PAY000011945,ORD00010842,1,boleto,1,262.6,approved
PAY000011946,ORD00010843,1,boleto,1,1059.28,approved
PAY000011947,ORD00010844,1,debit_card,1,34.25,approved
PAY000011948,ORD00010845,1,voucher,1,1197.39,approved
PAY000011949,ORD00010846,1,debit_card,1,1025.65,approved
PAY000011950,ORD00010846,2,credit_card,2,819.78,approved
PAY000011951,ORD00010847,1,credit_card,2,508.26,approved
PAY000011952,ORD00010848,1,credit_card,2,1106.83,approved
PAY000011953,ORD00010849,1,debit_card,1,767.16,approved
PAY000011954,ORD00010850,1,credit_card,12,96.54,approved
PAY000011955,ORD00010851,1,debit_card,1,446.93,approved
PAY000011956,ORD00010852,1,credit_card,2,928.31,approved
PAY000011957,ORD00010853,1,boleto,1,266.56,approved
PAY000011958,ORD00010854,1,credit_card,12,765.65,approved
PAY000011959,ORD00010855,1,boleto,1,627.57,approved
PAY000011960,ORD00010856,1,credit_card,3,1159.49,approved
PAY000011961,ORD00010857,1,boleto,1,515.98,approved
PAY000011962,ORD00010858,1,credit_card,2,709.84,approved
PAY000011963,ORD00010859,1,credit_card,6,779.74,approved
PAY000011964,ORD00010860,1,debit_card,1,670.81,approved
PAY000011965,ORD00010861,1,credit_card,1,567.9,approved
PAY000011966,ORD00010862,1,credit_card,1,345.75,approved
PAY000011967,ORD00010863,1,credit_card,6,829.13,refunded
PAY000011968,ORD00010864,1,debit_card,1,396.23,approved
PAY000011969,ORD00010865,1,credit_card,6,152.11,approved
PAY000011970,ORD00010866,1,credit_card,12,672.5,approved
PAY000011971,ORD00010866,2,voucher,1,751.61,approved
PAY000011972,ORD00010867,1,voucher,1,250.15,approved
PAY000011973,ORD00010868,1,boleto,1,351.03,approved
PAY000011974,ORD00010869,1,credit_card,6,891.48,approved
PAY000011975,ORD00010870,1,credit_card,6,651.32,approved
PAY000011976,ORD00010871,1,boleto,1,391.85,approved
PAY000011977,ORD00010872,1,boleto,1,370.74,approved
PAY000011978,ORD00010873,1,boleto,1,1057.95,approved
PAY000011979,ORD00010874,1,credit_card,12,1091.38,approved
PAY000011980,ORD00010875,1,credit_card,1,874.86,approved
PAY000011981,ORD00010876,1,credit_card,6,1048.99,approved
PAY000011982,ORD00010877,1,boleto,1,1140.14,approved
PAY000011983,ORD00010878,1,credit_card,2,564.99,approved
PAY000011984,ORD00010879,1,boleto,1,888.91,refunded
PAY000011985,ORD00010880,1,credit_card,2,1064.7,approved
PAY000011986,ORD00010881,1,credit_card,2,344.59,approved
PAY000011987,ORD00010882,1,credit_card,3,805.7,approved
PAY000011988,ORD00010883,1,credit_card,6,1006.57,approved
PAY000011989,ORD00010884,1,credit_card,2,115.72,approved
PAY000011990,ORD00010885,1,voucher,1,27.34,approved
PAY000011991,ORD00010886,1,credit_card,12,296.1,approved
PAY000011992,ORD00010887,1,credit_card,12,776.7,refunded
PAY000011993,ORD00010888,1,debit_card,1,942.4,approved
PAY000011994,ORD00010888,2,boleto,1,984.38,approved
PAY000011995,ORD00010889,1,credit_card,6,172.26,approved
PAY000011996,ORD00010890,1,credit_card,12,282.16,refunded
PAY000011997,ORD00010890,2,credit_card,2,21.3,refunded
PAY000011998,ORD00010891,1,credit_card,3,999.06,approved
PAY000011999,ORD00010892,1,boleto,1,842.09,approved
PAY000012000,ORD00010892,2,credit_card,1,1055.32,approved
PAY000012001,ORD00010893,1,debit_card,1,479.55,approved
PAY000012002,ORD00010894,1,credit_card,12,1185.94,approved
PAY000012003,ORD00010895,1,debit_card,1,688.07,approved
PAY000012004,ORD00010896,1,boleto,1,513.68,approved
PAY000012005,ORD00010897,1,credit_card,2,27.19,approved
PAY000012006,ORD00010898,1,voucher,1,236.93,approved
PAY000012007,ORD00010899,1,credit_card,6,48.09,approved
PAY000012008,ORD00010900,1,credit_card,3,955.64,approved
PAY000012009,ORD00010901,1,boleto,1,1176.36,approved
PAY000012010,ORD00010902,1,boleto,1,1035.94,approved
PAY000012011,ORD00010903,1,credit_card,12,407.84,approved
PAY000012012,ORD00010903,2,credit_card,12,515.15,approved
PAY000012013,ORD00010904,1,boleto,1,1095.69,approved
PAY000012014,ORD00010904,2,credit_card,2,449.23,approved
PAY000012015,ORD00010905,1,credit_card,2,98.98,approved
PAY000012016,ORD00010906,1,credit_card,1,196.51,approved
PAY000012017,ORD00010907,1,credit_card,2,1061.05,approved
PAY000012018,ORD00010908,1,boleto,1,224.59,approved
PAY000012019,ORD00010909,1,boleto,1,641.52,approved
PAY000012020,ORD00010910,1,credit_card,3,512.74,approved
PAY000012021,ORD00010911,1,voucher,1,948.67,approved
PAY000012022,ORD00010912,1,credit_card,12,26.34,approved
PAY000012023,ORD00010913,1,credit_card,3,820.31,approved
PAY000012024,ORD00010914,1,debit_card,1,1089.82,approved
PAY000012025,ORD00010915,1,credit_card,2,500.84,approved
PAY000012026,ORD00010915,2,credit_card,3,596.09,approved
PAY000012027,ORD00010916,1,credit_card,2,224.35,approved
PAY000012028,ORD00010917,1,boleto,1,1081.5,approved
PAY000012029,ORD00010918,1,credit_card,6,182.65,approved
PAY000012030,ORD00010919,1,credit_card,12,811.73,approved
PAY000012031,ORD00010920,1,credit_card,12,982.63,approved
PAY000012032,ORD00010921,1,debit_card,1,890.79,refunded
PAY000012033,ORD00010922,1,boleto,1,1136.72,approved
PAY000012034,ORD00010923,1,credit_card,6,366.1,approved
PAY000012035,ORD00010924,1,boleto,1,831.68,approved
PAY000012036,ORD00010925,1,debit_card,1,468.15,approved
PAY000012037,ORD00010926,1,credit_card,1,290.37,approved
PAY000012038,ORD00010927,1,boleto,1,935.02,approved
PAY000012039,ORD00010928,1,debit_card,1,1006.64,approved
PAY000012040,ORD00010929,1,credit_card,12,155.55,refunded
PAY000012041,ORD00010930,1,credit_card,2,256.26,approved
PAY000012042,ORD00010931,1,credit_card,12,154.84,approved
PAY000012043,ORD00010932,1,credit_card,3,1066.33,refunded
PAY000012044,ORD00010933,1,debit_card,1,886.3,approved
PAY000012045,ORD00010934,1,debit_card,1,1121.65,approved
PAY000012046,ORD00010935,1,credit_card,1,499.93,refunded
PAY000012047,ORD00010936,1,credit_card,2,581.43,approved
PAY000012048,ORD00010937,1,credit_card,6,608.69,approved
PAY000012049,ORD00010938,1,voucher,1,53.73,approved
PAY000012050,ORD00010939,1,credit_card,12,1028.21,approved
PAY000012051,ORD00010940,1,credit_card,1,426.25,approved
PAY000012052,ORD00010941,1,credit_card,1,1015.08,approved
PAY000012053,ORD00010942,1,credit_card,2,1187.98,approved
PAY000012054,ORD00010943,1,credit_card,6,145.08,approved
PAY000012055,ORD00010943,2,credit_card,3,47.32,approved
PAY000012056,ORD00010944,1,credit_card,2,853.13,approved
PAY000012057,ORD00010945,1,boleto,1,1016.27,approved
PAY000012058,ORD00010946,1,credit_card,1,144.73,approved
PAY000012059,ORD00010947,1,credit_card,3,144.82,approved
PAY000012060,ORD00010948,1,boleto,1,165.68,refunded
PAY000012061,ORD00010949,1,credit_card,1,252.29,approved
PAY000012062,ORD00010950,1,credit_card,1,263.11,approved
PAY000012063,ORD00010951,1,credit_card,12,298.56,approved
PAY000012064,ORD00010952,1,credit_card,6,420.64,approved
PAY000012065,ORD00010953,1,credit_card,1,852.31,approved
PAY000012066,ORD00010954,1,credit_card,12,1154.32,approved
PAY000012067,ORD00010955,1,credit_card,6,139.84,approved
PAY000012068,ORD00010955,2,credit_card,1,481.56,approved
PAY000012069,ORD00010956,1,debit_card,1,48.3,approved
PAY000012070,ORD00010957,1,credit_card,6,211.48,approved
PAY000012071,ORD00010958,1,voucher,1,768.96,approved
PAY000012072,ORD00010958,2,credit_card,3,340.04,approved
PAY000012073,ORD00010959,1,credit_card,2,1112.77,approved
PAY000012074,ORD00010959,2,boleto,1,378.29,approved
PAY000012075,ORD00010960,1,credit_card,1,519.8,approved
PAY000012076,ORD00010961,1,credit_card,6,508.63,approved
PAY000012077,ORD00010962,1,credit_card,12,1117.01,approved
PAY000012078,ORD00010963,1,boleto,1,1099.5,approved
PAY000012079,ORD00010964,1,credit_card,2,268.24,approved
PAY000012080,ORD00010965,1,voucher,1,140.39,approved
PAY000012081,ORD00010966,1,credit_card,1,833.69,approved
PAY000012082,ORD00010967,1,boleto,1,1111.74,approved
PAY000012083,ORD00010968,1,debit_card,1,753.01,approved
PAY000012084,ORD00010969,1,credit_card,1,440.44,approved
PAY000012085,ORD00010970,1,debit_card,1,1131.23,approved
PAY000012086,ORD00010971,1,credit_card,1,203.53,approved
PAY000012087,ORD00010972,1,credit_card,6,1099.73,approved
PAY000012088,ORD00010973,1,voucher,1,675.69,refunded
PAY000012089,ORD00010974,1,boleto,1,407.67,approved
PAY000012090,ORD00010975,1,credit_card,2,897.01,approved
PAY000012091,ORD00010976,1,debit_card,1,289.87,approved
PAY000012092,ORD00010976,2,credit_card,6,155.97,approved
PAY000012093,ORD00010977,1,boleto,1,604.55,approved
PAY000012094,ORD00010978,1,credit_card,12,118.93,approved
PAY000012095,ORD00010979,1,credit_card,6,1185.53,approved
PAY000012096,ORD00010980,1,credit_card,1,1016.41,approved
PAY000012097,ORD00010981,1,credit_card,12,1131.02,approved
PAY000012098,ORD00010981,2,credit_card,6,531.21,approved
PAY000012099,ORD00010982,1,debit_card,1,1070.94,approved
PAY000012100,ORD00010983,1,boleto,1,1177.95,approved
PAY000012101,ORD00010984,1,credit_card,6,514.93,approved
PAY000012102,ORD00010985,1,credit_card,6,1101.98,approved
PAY000012103,ORD00010986,1,credit_card,6,523.93,approved
PAY000012104,ORD00010987,1,boleto,1,941.54,approved
PAY000012105,ORD00010988,1,credit_card,2,243.1,approved
PAY000012106,ORD00010989,1,credit_card,1,260.31,approved
PAY000012107,ORD00010989,2,boleto,1,1129.04,approved
PAY000012108,ORD00010990,1,credit_card,3,930.05,approved
PAY000012109,ORD00010991,1,credit_card,6,661.12,approved
PAY000012110,ORD00010992,1,boleto,1,261.93,approved
PAY000012111,ORD00010993,1,credit_card,1,773.96,refunded
PAY000012112,ORD00010994,1,boleto,1,616.08,approved
PAY000012113,ORD00010995,1,credit_card,6,780.64,approved
PAY000012114,ORD00010996,1,credit_card,1,87.81,approved
PAY000012115,ORD00010997,1,credit_card,3,923.51,approved
PAY000012116,ORD00010998,1,boleto,1,1002.1,approved
PAY000012117,ORD00010999,1,credit_card,1,480.66,approved
PAY000012118,ORD00011000,1,credit_card,6,81.22,approved
PAY000012119,ORD00011001,1,voucher,1,307.63,approved
PAY000012120,ORD00011002,1,debit_card,1,969.61,approved
PAY000012121,ORD00011003,1,voucher,1,357.35,approved
PAY000012122,ORD00011004,1,debit_card,1,982.7,approved
PAY000012123,ORD00011005,1,debit_card,1,177.87,approved
PAY000012124,ORD00011006,1,credit_card,6,108.55,approved
PAY000012125,ORD00011007,1,boleto,1,235.76,approved
PAY000012126,ORD00011008,1,boleto,1,983.6,approved
